listing_id,date
1593435,2014-03-28
1593435,2014-04-17
1593435,2014-04-20
1593435,2014-04-24
1593435,2014-05-16
1593435,2014-07-06
1593435,2014-07-11
1593435,2014-07-15
1593435,2014-07-22
1593435,2014-07-26
1593435,2014-08-01
1593435,2014-08-06
1593435,2014-08-09
1593435,2014-08-15
1593435,2014-08-18
1593435,2014-08-26
1593435,2014-09-01
1593435,2014-10-01
1593435,2014-10-13
1593435,2014-10-16
1593435,2014-10-21
1593435,2014-10-25
1593435,2014-10-28
1593435,2014-11-20
1593435,2014-12-16
1593435,2014-12-20
1593435,2014-12-22
1593435,2015-01-04
1593435,2015-01-07
1593435,2015-01-10
1593435,2015-01-25
1593435,2015-01-28
1593435,2015-01-30
1593435,2015-02-21
1593435,2015-02-23
1593435,2015-03-16
1593435,2015-03-20
1593435,2015-03-27
1593435,2015-03-30
1593435,2015-04-04
1593435,2015-04-07
1593435,2015-04-11
1593435,2015-04-13
1593435,2015-04-15
1593435,2015-04-18
1593435,2015-04-21
1593435,2015-05-03
1593435,2015-05-06
1593435,2015-05-19
1593435,2015-05-25
1593435,2015-05-27
1593435,2015-06-01
1593435,2015-07-01
1593435,2015-07-06
1593435,2015-07-13
1593435,2015-07-22
1593435,2015-07-27
1593435,2015-08-07
1593435,2015-08-08
1593435,2015-08-15
1593435,2015-08-25
1593435,2015-08-31
1593435,2015-09-13
4105773,2015-01-02
4105773,2015-02-02
4105773,2015-02-06
4105773,2015-06-09
2076172,2014-01-11
2076172,2014-01-19
2076172,2014-03-08
2076172,2014-04-18
2076172,2014-07-25
2076172,2014-08-11
2076172,2014-08-27
2076172,2014-09-08
2076172,2014-09-18
2076172,2014-09-26
2076172,2014-10-24
2076172,2014-11-02
2076172,2014-11-09
2076172,2015-01-06
2076172,2015-03-03
2076172,2015-03-10
2076172,2015-03-20
2076172,2015-03-27
2076172,2015-04-25
2076172,2015-05-03
2076172,2015-06-17
2076172,2015-06-26
2076172,2015-07-27
2076172,2015-09-01
2076172,2015-09-11
2063553,2014-08-12
2063553,2014-08-25
2063553,2014-10-14
2063553,2014-10-31
2063553,2014-11-11
2063553,2015-02-01
2063553,2015-02-10
2063553,2015-02-14
2063553,2015-03-19
2063553,2015-04-12
2063553,2015-05-02
2063553,2015-05-31
2063553,2015-06-15
2063553,2015-06-27
2063553,2015-07-06
2063553,2015-08-09
2063553,2015-09-03
2063553,2015-09-24
401238,2012-07-01
401238,2012-07-19
401238,2012-07-23
401238,2012-08-14
401238,2012-08-19
401238,2012-08-27
401238,2012-10-22
401238,2012-11-19
401238,2012-11-26
401238,2012-12-11
401238,2013-01-03
401238,2013-01-11
401238,2013-02-04
401238,2013-02-18
401238,2013-03-12
401238,2013-03-19
401238,2013-03-25
401238,2013-04-09
401238,2013-04-27
401238,2013-07-01
401238,2013-07-08
401238,2013-07-15
401238,2013-07-23
401238,2013-08-12
401238,2013-08-19
401238,2013-09-03
401238,2013-09-17
401238,2013-09-23
401238,2013-09-27
401238,2013-10-11
401238,2013-10-29
401238,2013-11-04
401238,2013-12-09
401238,2014-01-08
401238,2014-02-04
401238,2014-02-17
401238,2014-03-03
401238,2014-03-25
401238,2014-04-01
401238,2014-04-21
401238,2014-05-26
401238,2014-06-03
401238,2014-07-07
401238,2014-08-04
401238,2014-08-18
401238,2014-09-01
401238,2014-09-22
401238,2014-09-29
401238,2014-10-12
401238,2014-11-03
401238,2014-12-01
401238,2014-12-05
401238,2014-12-23
401238,2014-12-30
401238,2015-01-03
401238,2015-01-27
401238,2015-02-02
401238,2015-02-23
401238,2015-03-02
401238,2015-03-27
401238,2015-04-06
401238,2015-05-24
401238,2015-06-08
401238,2015-06-15
401238,2015-07-05
401238,2015-07-13
401238,2015-09-28
8475302,2015-09-28
509464,2015-01-05
509464,2015-03-20
509464,2015-03-24
509464,2015-04-21
509464,2015-09-27
2138076,2015-01-10
4834349,2015-01-03
4834349,2015-03-02
4834349,2015-03-23
4834349,2015-04-07
4834349,2015-06-01
4834349,2015-08-17
4834349,2015-09-07
4834349,2015-09-14
1994966,2014-01-28
1994966,2014-01-31
1994966,2014-02-23
1994966,2014-03-13
1994966,2014-03-25
1994966,2014-04-17
1994966,2014-05-12
1994966,2014-05-17
1994966,2014-06-01
1994966,2014-06-10
1994966,2014-06-14
1994966,2014-07-27
1994966,2014-07-29
1994966,2014-08-04
1994966,2014-08-09
1994966,2014-08-16
1994966,2014-08-18
1994966,2014-08-25
1994966,2014-08-31
1994966,2014-09-09
1994966,2014-09-14
1994966,2014-09-30
1994966,2014-10-02
1994966,2014-10-08
1994966,2014-10-13
1994966,2014-10-18
1994966,2014-10-31
1994966,2014-11-05
1994966,2014-11-10
1994966,2014-11-22
1994966,2014-11-24
1994966,2014-11-28
1994966,2014-12-01
1994966,2014-12-15
1994966,2014-12-19
1994966,2014-12-23
1994966,2015-01-03
1994966,2015-01-16
1994966,2015-01-28
1994966,2015-02-24
1994966,2015-03-22
1994966,2015-04-19
1994966,2015-06-20
1994966,2015-07-28
1994966,2015-08-16
1994966,2015-08-22
1994966,2015-08-31
1994966,2015-09-28
4186050,2015-01-05
4186050,2015-01-12
4186050,2015-05-06
4186050,2015-05-26
4186050,2015-07-06
4186050,2015-07-18
4186050,2015-09-14
6885610,2015-08-29
6629287,2015-08-17
4991360,2015-07-27
4585790,2014-12-15
4585790,2014-12-23
4585790,2015-01-02
4585790,2015-02-01
4585790,2015-02-22
4585790,2015-05-12
4585790,2015-05-31
4585790,2015-06-12
4585790,2015-06-19
4585790,2015-06-26
4585790,2015-07-08
4585790,2015-07-26
4585790,2015-08-02
4585790,2015-09-21
6080080,2015-07-15
5068998,2015-07-03
4559006,2014-12-31
4559006,2015-01-09
4559006,2015-02-03
4559006,2015-07-22
4559006,2015-09-30
4418541,2014-12-07
4418541,2015-05-19
7074686,2015-07-10
7074686,2015-07-29
7074686,2015-08-29
7074686,2015-09-10
7074686,2015-09-21
7074686,2015-09-26
5356936,2015-05-30
8489788,2015-09-26
8489788,2015-09-29
4501643,2015-06-14
4501643,2015-08-01
4501643,2015-08-08
4501643,2015-08-11
4501643,2015-08-16
4501643,2015-08-20
4501643,2015-08-23
4501643,2015-09-06
4501643,2015-09-07
4501643,2015-09-16
4501643,2015-09-21
1669010,2014-01-03
1669010,2014-04-19
1669010,2015-08-19
1669010,2015-09-11
1669010,2015-09-22
1180462,2013-08-02
1180462,2013-12-01
1180462,2013-12-14
1180462,2014-02-10
1180462,2014-02-17
1180462,2014-02-24
1180462,2014-03-12
1180462,2014-04-04
1180462,2014-04-09
1180462,2014-04-21
1180462,2014-05-29
1180462,2014-09-30
1180462,2014-12-10
1180462,2015-01-01
1180462,2015-02-05
1180462,2015-03-31
1180462,2015-04-09
1180462,2015-05-05
474371,2014-12-29
474371,2015-01-16
5764835,2015-08-02
45440,2013-11-13
45440,2013-11-14
45440,2014-09-15
45440,2014-11-25
45440,2015-03-15
45440,2015-04-20
45440,2015-05-24
45440,2015-07-19
45440,2015-09-25
6083251,2015-04-26
6083251,2015-05-04
6083251,2015-05-12
6083251,2015-05-16
6083251,2015-05-30
6083251,2015-06-08
6083251,2015-07-03
6083251,2015-07-15
6083251,2015-07-23
6083251,2015-08-12
6083251,2015-09-14
6083251,2015-09-22
3109045,2015-07-31
3109045,2015-08-07
3109045,2015-08-14
3265302,2014-06-20
3265302,2014-06-30
3265302,2014-07-09
3265302,2014-07-17
3265302,2014-08-11
3265302,2014-09-10
3265302,2014-09-14
3265302,2014-09-22
3265302,2014-09-27
3265302,2014-09-28
3265302,2014-10-01
3265302,2014-10-06
3265302,2014-10-20
3265302,2014-11-09
3265302,2014-11-28
3265302,2014-11-30
3265302,2014-12-07
3265302,2014-12-08
3265302,2014-12-09
3265302,2014-12-16
3265302,2014-12-23
3265302,2015-01-02
3265302,2015-01-21
3265302,2015-01-31
3265302,2015-02-04
3265302,2015-02-07
3265302,2015-02-15
3265302,2015-02-17
3265302,2015-02-23
3265302,2015-03-01
3265302,2015-03-04
3265302,2015-03-10
3265302,2015-03-12
3265302,2015-03-14
3265302,2015-03-17
3265302,2015-03-24
3265302,2015-03-27
3265302,2015-03-30
3265302,2015-04-11
3265302,2015-04-18
3265302,2015-05-16
3265302,2015-05-20
3265302,2015-05-28
3265302,2015-06-02
3265302,2015-06-12
3265302,2015-06-14
3265302,2015-06-19
3265302,2015-06-26
3265302,2015-09-11
3265302,2015-09-14
3265302,2015-09-21
3265302,2015-09-27
3033050,2014-08-19
3033050,2015-02-27
3033050,2015-03-27
3033050,2015-07-24
3033050,2015-08-24
4813567,2015-06-10
5397768,2015-06-08
5970508,2015-04-15
5970508,2015-05-05
2668381,2015-02-09
2668381,2015-02-25
2668381,2015-02-26
2668381,2015-03-05
2668381,2015-03-12
2668381,2015-03-17
2668381,2015-03-28
2668381,2015-04-11
2668381,2015-04-14
2668381,2015-04-20
6559687,2015-05-31
6559687,2015-08-15
6559687,2015-08-16
771702,2012-12-29
771702,2013-01-04
771702,2013-01-14
771702,2013-02-10
771702,2013-02-15
771702,2013-02-18
771702,2013-02-26
771702,2013-02-26
771702,2013-02-28
771702,2013-05-01
771702,2013-08-22
771702,2013-09-09
771702,2013-10-08
771702,2013-12-07
771702,2013-12-10
771702,2014-02-14
771702,2014-03-10
771702,2014-03-31
771702,2014-04-10
771702,2014-05-05
771702,2014-05-12
771702,2014-05-26
771702,2014-08-11
771702,2014-12-09
771702,2014-12-13
771702,2014-12-31
771702,2015-05-31
771702,2015-09-09
7624550,2015-09-13
4819097,2015-05-10
4819097,2015-06-19
4819097,2015-08-02
4769654,2015-01-04
4769654,2015-04-06
4769654,2015-06-08
3572750,2014-09-04
3572750,2014-09-08
3572750,2014-09-29
3572750,2014-10-14
3572750,2014-10-20
3572750,2014-10-26
3572750,2014-10-27
3572750,2014-11-08
3572750,2014-11-22
3572750,2014-12-04
3572750,2014-12-11
3572750,2014-12-22
3572750,2015-01-12
3572750,2015-01-19
3572750,2015-01-28
3572750,2015-02-09
3572750,2015-02-09
3572750,2015-02-15
3572750,2015-02-18
3572750,2015-02-23
3572750,2015-03-01
3572750,2015-06-01
3572750,2015-06-22
3572750,2015-07-03
3572750,2015-07-20
3572750,2015-07-26
3572750,2015-08-08
3572750,2015-08-24
3572750,2015-09-04
3572750,2015-09-15
3572750,2015-09-30
4417872,2015-01-03
4417872,2015-06-15
2764076,2015-01-04
2764076,2015-01-09
2764076,2015-01-12
2764076,2015-03-03
2764076,2015-03-15
2764076,2015-03-26
2368357,2014-02-24
2368357,2014-03-15
2368357,2014-03-29
2368357,2014-04-13
2368357,2014-06-07
2368357,2014-07-08
2368357,2014-10-05
2368357,2014-10-12
2368357,2014-11-10
2368357,2014-11-22
2368357,2015-02-23
2368357,2015-03-12
2368357,2015-07-05
822347,2013-10-08
822347,2013-10-28
822347,2013-11-02
822347,2014-05-23
822347,2014-05-25
822347,2014-06-02
822347,2014-06-06
822347,2014-06-17
822347,2014-06-26
822347,2014-07-12
822347,2014-10-05
822347,2014-10-15
822347,2015-05-27
822347,2015-05-31
822347,2015-06-08
822347,2015-06-16
3670738,2014-12-06
6178054,2015-07-03
6178054,2015-07-20
6178054,2015-08-12
6178054,2015-08-20
4007745,2014-10-04
4007745,2014-10-27
4007745,2014-11-27
4007745,2014-12-14
4007745,2014-12-20
1532554,2015-01-03
1532554,2015-02-22
1532554,2015-08-16
1532554,2015-09-07
1870323,2014-01-08
1870323,2014-06-16
1870323,2014-07-07
1870323,2014-07-15
1870323,2014-07-22
1870323,2014-10-03
1870323,2014-10-06
1870323,2014-10-22
1870323,2014-10-27
1870323,2014-12-22
3516188,2014-10-07
3516188,2014-10-13
3516188,2014-11-11
3516188,2014-12-02
3516188,2014-12-27
3516188,2015-01-05
3516188,2015-04-07
3516188,2015-06-09
6066790,2015-06-30
6066790,2015-07-09
6066790,2015-08-07
4258712,2015-08-02
6679288,2015-07-20
54868,2012-01-08
54868,2015-01-02
54868,2015-01-11
7353172,2015-07-20
7353172,2015-08-10
7353172,2015-09-05
7353172,2015-09-30
7272615,2015-07-26
7272615,2015-07-28
7272615,2015-08-03
7272615,2015-08-05
7272615,2015-08-07
7272615,2015-08-10
7272615,2015-08-11
7272615,2015-08-18
7272615,2015-08-20
7272615,2015-08-23
7272615,2015-08-24
7272615,2015-08-30
7272615,2015-09-02
7272615,2015-09-03
7272615,2015-09-04
7272615,2015-09-18
7272615,2015-09-19
7272615,2015-09-24
7272615,2015-09-26
4727771,2015-01-02
4727771,2015-01-06
4727771,2015-01-10
4727771,2015-01-23
4727771,2015-02-16
4727771,2015-03-07
4727771,2015-03-11
4727771,2015-03-24
4727771,2015-03-30
3449278,2014-07-22
3449278,2014-08-27
3449278,2014-09-21
3449278,2014-10-04
3449278,2014-11-06
3449278,2014-11-16
3449278,2014-11-21
3449278,2014-11-23
3449278,2014-11-29
3449278,2014-12-09
3449278,2015-01-09
3449278,2015-01-23
3449278,2015-02-10
3449278,2015-02-15
3449278,2015-02-22
3449278,2015-03-01
3449278,2015-03-16
4537953,2015-01-06
5208994,2015-03-25
5208994,2015-04-26
5208994,2015-05-22
5208994,2015-07-15
5208994,2015-07-26
2094674,2014-11-10
2094674,2014-11-30
2094674,2015-03-01
2094674,2015-09-04
2094674,2015-09-11
3022016,2014-12-04
3022016,2015-02-25
3022016,2015-06-12
3022016,2015-07-16
3022016,2015-09-06
3022016,2015-09-11
3022016,2015-09-19
3022016,2015-09-25
1967742,2014-12-29
3312847,2014-09-18
3312847,2015-06-14
7332417,2015-07-27
7332417,2015-08-05
7332417,2015-08-11
7332417,2015-08-24
4919135,2015-01-15
4919135,2015-01-17
4919135,2015-01-24
4919135,2015-02-01
4919135,2015-02-14
4919135,2015-02-19
4919135,2015-02-28
4919135,2015-03-27
4919135,2015-04-04
4919135,2015-04-24
4919135,2015-05-07
4919135,2015-06-05
4919135,2015-06-27
4919135,2015-07-08
4919135,2015-07-24
4919135,2015-07-29
4919135,2015-08-01
4919135,2015-08-07
4919135,2015-08-15
4919135,2015-08-22
4919135,2015-09-12
4919135,2015-09-23
4919135,2015-09-26
2489629,2014-04-06
2489629,2014-05-07
2489629,2014-10-24
2489629,2014-11-01
2489629,2014-11-10
2489629,2014-11-13
2072584,2014-09-08
2072584,2014-09-15
2072584,2014-09-20
2072584,2015-03-23
6825006,2015-08-01
6825006,2015-09-13
4862813,2015-03-08
4862813,2015-03-14
4862813,2015-03-22
4862813,2015-04-07
4862813,2015-04-13
4862813,2015-05-02
4862813,2015-05-09
4862813,2015-05-13
4862813,2015-05-16
4862813,2015-05-21
4862813,2015-06-13
4862813,2015-06-15
4862813,2015-06-27
4862813,2015-07-05
4862813,2015-07-11
4862813,2015-07-17
4862813,2015-07-25
4862813,2015-08-09
4862813,2015-08-22
4862813,2015-08-28
4862813,2015-09-01
4122706,2014-12-28
4122706,2015-07-25
6826227,2015-08-20
3201121,2015-01-04
1169841,2014-06-17
1169841,2014-08-24
1169841,2014-09-09
1169841,2015-05-24
2741020,2014-04-21
2741020,2015-01-19
2741020,2015-09-25
4695663,2014-12-27
4695663,2015-02-19
4695663,2015-03-12
4695663,2015-03-19
4695663,2015-03-30
4695663,2015-04-08
4695663,2015-04-15
4695663,2015-07-08
4695663,2015-08-12
4695663,2015-08-19
4695663,2015-08-27
2660780,2014-09-21
2660780,2014-11-15
2660780,2014-12-17
2660780,2015-01-03
2660780,2015-02-23
2660780,2015-03-01
2660780,2015-03-17
2660780,2015-05-19
3265062,2014-11-09
7311280,2015-07-23
7311280,2015-09-16
7311280,2015-09-21
7311280,2015-09-21
3679428,2014-08-18
3679428,2015-01-23
4916414,2015-03-03
4869587,2015-08-09
4869587,2015-08-25
4869587,2015-09-05
4869587,2015-09-12
4869587,2015-09-23
4869587,2015-09-30
7317449,2015-08-09
7317449,2015-08-15
7317449,2015-09-03
5364382,2015-09-21
5364382,2015-10-01
4511087,2014-11-23
4511087,2015-04-18
4511087,2015-05-25
4511087,2015-05-28
4511087,2015-07-13
4511087,2015-09-16
324918,2014-01-07
4811129,2015-09-24
6668993,2015-09-06
2858754,2014-07-09
5289125,2015-03-29
5289125,2015-09-18
2882594,2015-01-04
6719742,2015-06-13
7183210,2015-08-31
5087300,2015-02-22
5087300,2015-03-16
5087300,2015-03-31
5087300,2015-04-14
7446340,2015-08-10
7446340,2015-08-15
7446340,2015-08-17
7446340,2015-08-22
7446340,2015-08-27
7446340,2015-08-31
5446482,2015-04-02
5446482,2015-04-15
5446482,2015-04-21
5446482,2015-04-24
5446482,2015-05-12
5446482,2015-05-16
5446482,2015-06-15
5446482,2015-07-07
5446482,2015-08-13
5446482,2015-09-07
5446482,2015-09-12
6094307,2015-06-28
6094307,2015-08-10
1963395,2014-02-15
1963395,2014-02-22
1963395,2014-02-25
1963395,2014-03-21
1963395,2014-07-06
1963395,2014-08-17
1963395,2014-08-27
1963395,2014-09-14
1963395,2014-11-23
1963395,2015-02-16
1963395,2015-02-18
1963395,2015-02-20
1963395,2015-03-03
1963395,2015-03-07
1963395,2015-05-12
1963395,2015-05-27
1963395,2015-06-02
1963395,2015-06-14
1963395,2015-07-08
1963395,2015-07-18
1963395,2015-07-29
1963395,2015-08-11
1963395,2015-08-20
1963395,2015-09-04
1963395,2015-09-07
1963395,2015-09-15
1963395,2015-09-22
1963395,2015-09-29
7188655,2015-07-15
7188655,2015-08-12
7188655,2015-09-03
7188655,2015-09-06
7188655,2015-09-09
818492,2014-03-18
818492,2014-04-09
818492,2015-01-20
818492,2015-02-13
818492,2015-03-03
6169713,2015-06-15
6169713,2015-07-04
4888981,2014-12-31
4888981,2015-01-17
4888981,2015-01-23
4888981,2015-01-24
4888981,2015-02-07
4888981,2015-02-08
4888981,2015-02-10
4888981,2015-02-21
4888981,2015-03-04
4888981,2015-03-27
4888981,2015-04-04
4888981,2015-04-05
4888981,2015-04-07
4888981,2015-04-19
4888981,2015-04-20
4888981,2015-04-27
4888981,2015-05-02
4888981,2015-05-05
4888981,2015-05-07
4888981,2015-05-11
4888981,2015-05-19
4888981,2015-06-01
4888981,2015-06-02
4888981,2015-06-09
4888981,2015-06-15
4888981,2015-06-19
4888981,2015-06-26
4888981,2015-07-06
4888981,2015-07-09
4888981,2015-07-19
4888981,2015-07-22
4888981,2015-07-24
4888981,2015-07-27
4888981,2015-08-02
4888981,2015-08-09
8073178,2015-09-24
2051579,2014-01-19
2051579,2014-04-22
2051579,2015-01-06
2051579,2015-04-09
2100669,2014-01-03
2100669,2014-01-13
2100669,2014-02-11
2100669,2014-03-08
2100669,2014-03-24
2100669,2014-08-11
2100669,2014-11-15
6751144,2015-08-30
1818894,2015-01-16
4121997,2014-12-02
4121997,2014-12-09
4121997,2015-02-17
4121997,2015-03-02
4121997,2015-03-12
4121997,2015-04-20
4121997,2015-04-29
4121997,2015-05-27
4121997,2015-05-30
4121997,2015-06-15
4121997,2015-08-07
4121997,2015-08-22
1276799,2014-01-12
1276799,2014-03-08
1276799,2014-09-25
1276799,2014-10-26
1276799,2014-12-13
3844323,2014-10-06
3844323,2014-11-23
3844323,2014-12-17
3844323,2014-12-30
3844323,2015-05-05
3844323,2015-06-04
3844323,2015-06-30
3844323,2015-07-05
3844323,2015-09-13
3844323,2015-09-28
6526567,2015-06-25
6526567,2015-07-01
6526567,2015-07-01
6526567,2015-07-07
6526567,2015-07-10
7136547,2015-08-18
7136547,2015-08-22
7136547,2015-08-26
7136547,2015-08-31
7136547,2015-09-04
7136547,2015-09-12
7136547,2015-09-13
7136547,2015-09-14
7136547,2015-09-27
6684477,2015-07-18
6684477,2015-09-06
6684477,2015-09-11
6684477,2015-09-21
6684477,2015-09-29
213931,2011-11-03
213931,2011-12-04
213931,2011-12-18
213931,2011-12-24
213931,2011-12-30
213931,2012-01-02
213931,2012-01-06
213931,2012-01-10
213931,2012-01-13
213931,2012-01-24
213931,2012-02-02
213931,2012-02-11
213931,2012-02-13
213931,2012-02-18
213931,2012-03-07
213931,2012-04-21
213931,2012-04-25
213931,2012-04-29
213931,2012-05-19
213931,2012-05-21
213931,2012-07-19
213931,2012-08-01
213931,2012-08-13
213931,2012-08-27
213931,2012-09-16
213931,2012-10-02
213931,2012-10-22
213931,2012-11-07
213931,2012-11-08
213931,2012-11-13
213931,2012-11-18
213931,2012-11-21
213931,2012-11-30
213931,2012-12-03
213931,2012-12-29
213931,2013-01-17
213931,2013-02-18
213931,2013-02-26
213931,2013-03-12
213931,2013-04-06
213931,2013-04-27
213931,2013-05-02
213931,2013-05-05
213931,2013-05-29
213931,2013-07-21
213931,2013-07-31
213931,2013-08-13
213931,2013-08-16
213931,2013-08-21
213931,2013-08-25
213931,2013-09-11
213931,2013-09-17
213931,2013-09-26
213931,2013-09-30
213931,2013-10-05
213931,2013-10-21
213931,2013-10-29
213931,2013-11-07
213931,2013-11-20
213931,2013-11-25
213931,2013-12-11
213931,2013-12-20
213931,2014-01-16
213931,2014-03-30
213931,2014-04-08
213931,2014-04-11
213931,2014-04-26
213931,2014-05-04
213931,2014-05-30
213931,2014-06-29
213931,2014-07-09
213931,2014-07-14
213931,2014-07-19
213931,2014-07-25
213931,2014-07-31
213931,2014-08-31
213931,2014-09-04
213931,2014-09-07
213931,2014-12-18
213931,2015-01-18
213931,2015-02-16
213931,2015-02-22
213931,2015-02-25
213931,2015-03-03
213931,2015-03-16
213931,2015-03-19
213931,2015-03-24
213931,2015-04-03
213931,2015-04-13
213931,2015-04-21
213931,2015-05-04
213931,2015-05-10
213931,2015-06-04
213931,2015-06-09
213931,2015-07-12
213931,2015-07-19
213931,2015-08-03
213931,2015-09-16
213931,2015-09-23
213931,2015-09-30
1430600,2013-09-03
1430600,2013-10-08
1430600,2013-12-05
1430600,2014-03-16
1430600,2014-03-31
1430600,2014-08-09
1430600,2014-09-29
1430600,2014-10-06
1430600,2014-10-08
1430600,2014-10-25
1430600,2014-11-08
1430600,2014-11-18
1430600,2014-11-20
1430600,2014-11-26
1430600,2014-12-22
1430600,2015-03-01
1430600,2015-03-09
1430600,2015-03-16
1430600,2015-03-18
1430600,2015-04-10
1430600,2015-04-17
1430600,2015-04-26
1430600,2015-08-02
1430600,2015-08-10
1430600,2015-08-26
674825,2012-09-30
674825,2012-10-22
674825,2012-10-29
674825,2012-11-05
674825,2012-11-10
674825,2012-11-21
674825,2012-12-01
674825,2012-12-15
674825,2012-12-25
674825,2012-12-27
674825,2013-01-07
674825,2013-01-11
674825,2013-01-23
674825,2013-02-01
674825,2013-02-10
674825,2013-02-13
674825,2013-02-16
674825,2013-02-20
674825,2013-02-26
674825,2013-03-07
674825,2013-04-02
674825,2013-04-11
674825,2013-04-21
674825,2013-05-19
674825,2013-06-13
674825,2013-06-15
674825,2013-06-20
674825,2013-06-21
674825,2013-06-24
674825,2015-03-11
674825,2015-03-29
674825,2015-04-12
674825,2015-05-02
674825,2015-06-06
674825,2015-06-09
674825,2015-06-14
674825,2015-06-22
674825,2015-07-12
738567,2013-01-03
738567,2013-07-18
738567,2013-08-26
738567,2013-09-25
738567,2013-10-11
738567,2013-10-27
738567,2013-12-03
738567,2014-01-16
738567,2014-03-03
738567,2014-03-12
738567,2014-03-23
738567,2014-03-30
738567,2014-08-24
738567,2014-09-20
738567,2014-11-08
738567,2014-12-24
738567,2015-01-06
738567,2015-10-01
2586615,2015-01-02
2586615,2015-03-06
2586615,2015-03-21
2586615,2015-08-10
1599274,2013-12-15
1599274,2014-11-09
1599274,2014-11-29
1599274,2015-04-21
6603003,2015-09-08
2555394,2014-08-12
2555394,2015-01-03
3433183,2014-11-02
3433183,2015-02-20
3433183,2015-08-07
4352152,2014-12-11
1897774,2013-12-14
1897774,2014-01-02
1897774,2014-01-14
1897774,2014-01-25
1897774,2014-02-01
1897774,2014-02-15
1897774,2014-03-18
1897774,2014-03-28
1897774,2014-04-04
1897774,2014-05-15
1897774,2014-05-26
1897774,2014-06-03
1897774,2014-06-12
1897774,2014-06-22
1897774,2014-06-27
1897774,2014-07-07
1897774,2014-08-06
1897774,2014-08-17
1897774,2014-09-24
1897774,2014-10-04
1897774,2014-10-11
1897774,2014-10-15
1897774,2014-10-26
1897774,2014-10-30
1897774,2014-11-07
1897774,2014-11-28
1897774,2014-11-30
1897774,2014-12-12
1897774,2014-12-15
1897774,2014-12-27
1897774,2015-01-02
1897774,2015-01-08
1897774,2015-01-16
1897774,2015-01-20
1897774,2015-01-26
1897774,2015-02-05
1897774,2015-02-15
1897774,2015-02-19
1897774,2015-03-01
1897774,2015-03-10
1897774,2015-04-01
1897774,2015-04-05
1897774,2015-04-18
1897774,2015-04-24
1897774,2015-05-10
1897774,2015-05-19
1897774,2015-05-31
1897774,2015-06-25
1897774,2015-07-07
1897774,2015-07-14
1897774,2015-07-22
1897774,2015-07-30
1897774,2015-08-18
1897774,2015-08-24
1897774,2015-08-27
1897774,2015-09-04
1897774,2015-09-15
1897774,2015-09-23
8543274,2015-10-01
936569,2013-08-18
936569,2013-10-05
936569,2013-10-18
936569,2013-11-18
936569,2014-01-26
936569,2014-02-11
936569,2014-03-27
936569,2014-07-14
936569,2014-10-21
936569,2014-11-03
936569,2014-12-09
936569,2014-12-30
936569,2015-05-21
5982727,2015-05-10
3044381,2014-10-05
3044381,2014-12-02
5548860,2015-05-21
5548860,2015-05-28
5970465,2015-09-28
4966156,2015-02-11
4966156,2015-02-18
4966156,2015-02-27
4966156,2015-03-12
4966156,2015-04-03
4966156,2015-04-09
4966156,2015-04-24
4966156,2015-05-16
4966156,2015-06-01
4966156,2015-06-06
4966156,2015-06-11
4966156,2015-06-12
6157689,2015-07-13
6157689,2015-08-09
6157689,2015-09-21
3355057,2014-07-07
3355057,2014-07-20
3355057,2014-08-09
3355057,2014-08-19
3355057,2014-08-26
3355057,2014-09-30
3355057,2014-10-11
3355057,2014-10-19
3355057,2014-11-03
3355057,2014-11-19
3355057,2014-12-06
3355057,2014-12-09
3355057,2015-01-01
3355057,2015-02-07
3355057,2015-03-01
3355057,2015-03-10
3355057,2015-03-14
3355057,2015-03-22
3355057,2015-03-29
3355057,2015-06-09
3355057,2015-08-10
3355057,2015-08-17
3355057,2015-08-31
4615512,2015-01-01
2490649,2014-04-22
2490649,2014-04-28
2490649,2014-08-04
2490649,2014-08-12
2490649,2014-11-30
2490649,2015-02-16
2883356,2014-05-28
2883356,2014-06-03
2883356,2014-06-07
2883356,2014-06-10
2883356,2014-08-11
2883356,2014-08-26
2883356,2014-10-12
2883356,2014-10-19
2883356,2014-11-30
2883356,2014-12-05
2883356,2015-02-01
2883356,2015-03-29
2883356,2015-05-03
2883356,2015-06-07
2883356,2015-07-19
2883356,2015-08-01
2883356,2015-08-16
2883356,2015-08-21
5033329,2015-01-24
5033329,2015-02-16
5033329,2015-03-01
5033329,2015-03-09
5033329,2015-03-29
5033329,2015-05-23
5033329,2015-09-16
5873258,2015-05-22
5873258,2015-08-16
5873258,2015-08-30
5873258,2015-09-17
777112,2013-01-08
6678360,2015-06-22
6678360,2015-06-26
6678360,2015-06-30
6678360,2015-07-14
6678360,2015-07-20
6678360,2015-08-09
6454509,2015-08-15
915054,2013-06-17
915054,2013-07-15
915054,2013-08-05
915054,2014-06-09
915054,2015-07-28
915054,2015-08-24
1779056,2014-03-18
1779056,2015-04-28
4381139,2014-12-03
4381139,2015-01-05
4381139,2015-01-23
4381139,2015-01-27
4381139,2015-02-09
4381139,2015-02-16
4381139,2015-02-23
4381139,2015-03-02
4381139,2015-04-07
4381139,2015-04-14
4381139,2015-06-09
4381139,2015-07-08
4381139,2015-07-13
4381139,2015-07-16
4381139,2015-08-17
2079482,2013-12-30
2079482,2014-01-20
2079482,2014-01-23
2079482,2014-01-26
2079482,2014-02-02
2079482,2014-02-10
2079482,2014-02-15
2079482,2014-02-18
